draw_no,draw_date,prize_code,digit
1857,2006-02-26,S,2881
1857,2006-02-26,S,3069
1857,2006-02-26,S,3703
1857,2006-02-26,S,7640
1857,2006-02-26,S,7980
1857,2006-02-26,S,9198
1857,2006-02-26,S,9226
1858,2006-03-01,1,0752
1858,2006-03-01,2,2821
1858,2006-03-01,3,4471
1858,2006-03-01,C,1184
1858,2006-03-01,C,2415
1858,2006-03-01,C,2849
1858,2006-03-01,C,3228
1858,2006-03-01,C,3250
1858,2006-03-01,C,3516
1858,2006-03-01,C,4360
1858,2006-03-01,C,5070
1858,2006-03-01,C,5110
1858,2006-03-01,C,8486
1858,2006-03-01,S,1690
1858,2006-03-01,S,2015
1858,2006-03-01,S,2245
1858,2006-03-01,S,2431
1858,2006-03-01,S,3797
1858,2006-03-01,S,3830
1858,2006-03-01,S,5731
1858,2006-03-01,S,7376
1858,2006-03-01,S,9265
1858,2006-03-01,S,9492
1859,2006-03-04,1,5855
1859,2006-03-04,2,5697
1859,2006-03-04,3,5840
1859,2006-03-04,C,1232
1859,2006-03-04,C,2375
1859,2006-03-04,C,2882
1859,2006-03-04,C,3156
1859,2006-03-04,C,4968
1859,2006-03-04,C,7589
1859,2006-03-04,C,7794
1859,2006-03-04,C,8077
1859,2006-03-04,C,8531
1859,2006-03-04,C,8924
1859,2006-03-04,S,0383
1859,2006-03-04,S,1344
1859,2006-03-04,S,1746
1859,2006-03-04,S,2159
1859,2006-03-04,S,2912
1859,2006-03-04,S,4415
1859,2006-03-04,S,6094
1859,2006-03-04,S,7251
1859,2006-03-04,S,8931
1859,2006-03-04,S,9326
1860,2006-03-05,1,8777
1860,2006-03-05,2,5896
1860,2006-03-05,3,6547
1860,2006-03-05,C,2580
1860,2006-03-05,C,3018
1860,2006-03-05,C,3231
1860,2006-03-05,C,3591
1860,2006-03-05,C,4201
1860,2006-03-05,C,4688
1860,2006-03-05,C,7221
1860,2006-03-05,C,7880
1860,2006-03-05,C,9394
1860,2006-03-05,C,9449
1860,2006-03-05,S,0824
1860,2006-03-05,S,1334
1860,2006-03-05,S,3765
1860,2006-03-05,S,4233
1860,2006-03-05,S,4721
1860,2006-03-05,S,4807
1860,2006-03-05,S,5790
1860,2006-03-05,S,6509
1860,2006-03-05,S,7343
1860,2006-03-05,S,7531
1861,2006-03-08,1,8617
1861,2006-03-08,2,4439
1861,2006-03-08,3,5837
1861,2006-03-08,C,1329
1861,2006-03-08,C,1688
1861,2006-03-08,C,2970
1861,2006-03-08,C,3256
1861,2006-03-08,C,3892
1861,2006-03-08,C,7012
1861,2006-03-08,C,7763
1861,2006-03-08,C,7952
1861,2006-03-08,C,8122
1861,2006-03-08,C,8308
1861,2006-03-08,S,1965
1861,2006-03-08,S,3693
1861,2006-03-08,S,4379
1861,2006-03-08,S,5288
1861,2006-03-08,S,5647
1861,2006-03-08,S,6622
1861,2006-03-08,S,8281
1861,2006-03-08,S,9159
1861,2006-03-08,S,9709
1861,2006-03-08,S,9996
1862,2006-03-11,1,3227
1862,2006-03-11,2,2782
1862,2006-03-11,3,3341
1862,2006-03-11,C,1434
1862,2006-03-11,C,1978
1862,2006-03-11,C,2128
1862,2006-03-11,C,3647
1862,2006-03-11,C,3786
1862,2006-03-11,C,4643
1862,2006-03-11,C,4658
1862,2006-03-11,C,5616
1862,2006-03-11,C,7952
1862,2006-03-11,C,9961
1862,2006-03-11,S,2181
1862,2006-03-11,S,4433
1862,2006-03-11,S,5578
1862,2006-03-11,S,5586
1862,2006-03-11,S,5794
1862,2006-03-11,S,6438
1862,2006-03-11,S,7761
1862,2006-03-11,S,8618
1862,2006-03-11,S,9565
1862,2006-03-11,S,9812
1863,2006-03-12,1,4744
1863,2006-03-12,2,2618
1863,2006-03-12,3,9235
1863,2006-03-12,C,0848
1863,2006-03-12,C,1250
1863,2006-03-12,C,2579
1863,2006-03-12,C,4362
1863,2006-03-12,C,5061
1863,2006-03-12,C,5778
1863,2006-03-12,C,7182
1863,2006-03-12,C,9094
1863,2006-03-12,C,9607
1863,2006-03-12,C,9749
1863,2006-03-12,S,0638
1863,2006-03-12,S,2566
1863,2006-03-12,S,5995
1863,2006-03-12,S,6392
1863,2006-03-12,S,6638
1863,2006-03-12,S,8005
1863,2006-03-12,S,8378
1863,2006-03-12,S,8842
1863,2006-03-12,S,9028
1863,2006-03-12,S,9469
1864,2006-03-15,1,1028
1864,2006-03-15,2,2912
1864,2006-03-15,3,5784
1864,2006-03-15,C,0904
1864,2006-03-15,C,2012
1864,2006-03-15,C,2477
1864,2006-03-15,C,2991
1864,2006-03-15,C,3348
1864,2006-03-15,C,5381
1864,2006-03-15,C,6140
1864,2006-03-15,C,6277
1864,2006-03-15,C,6316
1864,2006-03-15,C,7529
1864,2006-03-15,S,1193
1864,2006-03-15,S,1375
1864,2006-03-15,S,2451
1864,2006-03-15,S,3396
1864,2006-03-15,S,3820
1864,2006-03-15,S,5709
1864,2006-03-15,S,7141
1864,2006-03-15,S,7924
1864,2006-03-15,S,9053
1864,2006-03-15,S,9696
1865,2006-03-18,1,4299
1865,2006-03-18,2,6378
1865,2006-03-18,3,8142
1865,2006-03-18,C,1325
1865,2006-03-18,C,1408
1865,2006-03-18,C,1416
1865,2006-03-18,C,1747
1865,2006-03-18,C,1894
1865,2006-03-18,C,6864
1865,2006-03-18,C,7513
1865,2006-03-18,C,7945
1865,2006-03-18,C,8098
1865,2006-03-18,C,8499
1865,2006-03-18,S,1863
1865,2006-03-18,S,2651
1865,2006-03-18,S,3076
1865,2006-03-18,S,4806
1865,2006-03-18,S,5658
1865,2006-03-18,S,6777
1865,2006-03-18,S,6901
1865,2006-03-18,S,7612
1865,2006-03-18,S,9838
1865,2006-03-18,S,9994
1866,2006-03-19,1,9986
1866,2006-03-19,2,0312
1866,2006-03-19,3,8241
1866,2006-03-19,C,0351
1866,2006-03-19,C,0909
1866,2006-03-19,C,4617
1866,2006-03-19,C,6607
1866,2006-03-19,C,7834
1866,2006-03-19,C,8024
1866,2006-03-19,C,8114
1866,2006-03-19,C,8846
1866,2006-03-19,C,9732
1866,2006-03-19,C,9750
1866,2006-03-19,S,0419
1866,2006-03-19,S,0491
1866,2006-03-19,S,0800
1866,2006-03-19,S,1005
1866,2006-03-19,S,1303
1866,2006-03-19,S,1312
1866,2006-03-19,S,1664
1866,2006-03-19,S,6476
1866,2006-03-19,S,7128
1866,2006-03-19,S,9781
1867,2006-03-22,1,3282
1867,2006-03-22,2,3641
1867,2006-03-22,3,0441
1867,2006-03-22,C,0636
1867,2006-03-22,C,1049
1867,2006-03-22,C,3833
1867,2006-03-22,C,3871
1867,2006-03-22,C,4263
1867,2006-03-22,C,6621
1867,2006-03-22,C,6709
1867,2006-03-22,C,6896
1867,2006-03-22,C,7869
1867,2006-03-22,C,8495
1867,2006-03-22,S,0081
1867,2006-03-22,S,0662
1867,2006-03-22,S,1044
1867,2006-03-22,S,2112
1867,2006-03-22,S,2143
1867,2006-03-22,S,2171
1867,2006-03-22,S,2289
1867,2006-03-22,S,2552
1867,2006-03-22,S,3048
1867,2006-03-22,S,5027
1868,2006-03-25,1,6684
1868,2006-03-25,2,8739
1868,2006-03-25,3,5338
1868,2006-03-25,C,1376
1868,2006-03-25,C,2330
1868,2006-03-25,C,3332
1868,2006-03-25,C,3929
1868,2006-03-25,C,5170
1868,2006-03-25,C,6335
1868,2006-03-25,C,6741
1868,2006-03-25,C,7873
1868,2006-03-25,C,7999
1868,2006-03-25,C,8880
1868,2006-03-25,S,0240
1868,2006-03-25,S,1082
1868,2006-03-25,S,1939
1868,2006-03-25,S,2221
1868,2006-03-25,S,2502
1868,2006-03-25,S,4082
1868,2006-03-25,S,7073
1868,2006-03-25,S,7799
1868,2006-03-25,S,9723
1868,2006-03-25,S,9805
1869,2006-03-26,1,3807
1869,2006-03-26,2,1064
1869,2006-03-26,3,6731
1869,2006-03-26,C,0545
1869,2006-03-26,C,2054
1869,2006-03-26,C,2476
1869,2006-03-26,C,3540
1869,2006-03-26,C,3589
1869,2006-03-26,C,6034
1869,2006-03-26,C,6220
1869,2006-03-26,C,6779
1869,2006-03-26,C,7029
1869,2006-03-26,C,9794
1869,2006-03-26,S,0741
1869,2006-03-26,S,0907
1869,2006-03-26,S,3512
1869,2006-03-26,S,3955
1869,2006-03-26,S,4386
1869,2006-03-26,S,4513
1869,2006-03-26,S,6484
1869,2006-03-26,S,7335
1869,2006-03-26,S,8838
1869,2006-03-26,S,8990
1870,2006-03-29,1,7457
1870,2006-03-29,2,0910
1870,2006-03-29,3,9721
1870,2006-03-29,C,0763
1870,2006-03-29,C,1504
1870,2006-03-29,C,1717
1870,2006-03-29,C,1771
1870,2006-03-29,C,2029
1870,2006-03-29,C,2366
1870,2006-03-29,C,2888
1870,2006-03-29,C,3151
1870,2006-03-29,C,8238
1870,2006-03-29,C,8453
1870,2006-03-29,S,0019
1870,2006-03-29,S,0251
1870,2006-03-29,S,0915
1870,2006-03-29,S,2054
1870,2006-03-29,S,3251
1870,2006-03-29,S,3915
1870,2006-03-29,S,5982
1870,2006-03-29,S,6273
1870,2006-03-29,S,7778
1870,2006-03-29,S,7806
1871,2006-04-01,1,3113
1871,2006-04-01,2,2945
1871,2006-04-01,3,9659
1871,2006-04-01,C,0051
1871,2006-04-01,C,1017
1871,2006-04-01,C,1848
1871,2006-04-01,C,3052
1871,2006-04-01,C,3280
1871,2006-04-01,C,6471
1871,2006-04-01,C,7036
1871,2006-04-01,C,7774
1871,2006-04-01,C,8207
1871,2006-04-01,C,8793
1871,2006-04-01,S,0523
1871,2006-04-01,S,1142
1871,2006-04-01,S,1367
1871,2006-04-01,S,1549
1871,2006-04-01,S,2230
1871,2006-04-01,S,4090
1871,2006-04-01,S,5164
1871,2006-04-01,S,5231
1871,2006-04-01,S,5764
1871,2006-04-01,S,6045
1872,2006-04-02,1,4935
1872,2006-04-02,2,6165
1872,2006-04-02,3,6085
1872,2006-04-02,C,1130
1872,2006-04-02,C,1355
1872,2006-04-02,C,1963
1872,2006-04-02,C,4165
1872,2006-04-02,C,6216
1872,2006-04-02,C,6266
1872,2006-04-02,C,6415
1872,2006-04-02,C,6781
1872,2006-04-02,C,6874
1872,2006-04-02,C,9522
1872,2006-04-02,S,0461
1872,2006-04-02,S,0728
1872,2006-04-02,S,0848
1872,2006-04-02,S,5527
1872,2006-04-02,S,5712
1872,2006-04-02,S,7084
1872,2006-04-02,S,7722
1872,2006-04-02,S,8284
1872,2006-04-02,S,9525
1872,2006-04-02,S,9725
1873,2006-04-05,1,3865
1873,2006-04-05,2,6053
1873,2006-04-05,3,9437
1873,2006-04-05,C,1553
1873,2006-04-05,C,1992
1873,2006-04-05,C,2921
1873,2006-04-05,C,6014
1873,2006-04-05,C,6410
1873,2006-04-05,C,6732
1873,2006-04-05,C,6846
1873,2006-04-05,C,7241
1873,2006-04-05,C,7317
1873,2006-04-05,C,8371
1873,2006-04-05,S,0085
1873,2006-04-05,S,0298
1873,2006-04-05,S,1084
1873,2006-04-05,S,1286
1873,2006-04-05,S,2161
1873,2006-04-05,S,5808
1873,2006-04-05,S,6775
1873,2006-04-05,S,7492
1873,2006-04-05,S,8862
1873,2006-04-05,S,9157
1874,2006-04-08,1,4288
1874,2006-04-08,2,8450
1874,2006-04-08,3,8111
1874,2006-04-08,C,1417
1874,2006-04-08,C,4441
1874,2006-04-08,C,6365
1874,2006-04-08,C,6574
1874,2006-04-08,C,7268
1874,2006-04-08,C,8093
1874,2006-04-08,C,8476
1874,2006-04-08,C,9111
1874,2006-04-08,C,9252
1874,2006-04-08,C,9803
1874,2006-04-08,S,1661
1874,2006-04-08,S,2722
1874,2006-04-08,S,3785
1874,2006-04-08,S,4444
1874,2006-04-08,S,5328
1874,2006-04-08,S,7330
1874,2006-04-08,S,7371
1874,2006-04-08,S,7766
1874,2006-04-08,S,8192
1874,2006-04-08,S,8524
1875,2006-04-09,1,5429
1875,2006-04-09,2,7206
1875,2006-04-09,3,4126
1875,2006-04-09,C,1334
1875,2006-04-09,C,1487
1875,2006-04-09,C,1845
1875,2006-04-09,C,1995
1875,2006-04-09,C,3200
1875,2006-04-09,C,5629
1875,2006-04-09,C,6660
1875,2006-04-09,C,6945
1875,2006-04-09,C,8292
1875,2006-04-09,C,8771
1875,2006-04-09,S,0300
1875,2006-04-09,S,0427
1875,2006-04-09,S,0643
1875,2006-04-09,S,1849
1875,2006-04-09,S,2803
1875,2006-04-09,S,4965
1875,2006-04-09,S,5713
1875,2006-04-09,S,6387
1875,2006-04-09,S,6657
1875,2006-04-09,S,9605
1876,2006-04-12,1,0335
1876,2006-04-12,2,3079
1876,2006-04-12,3,2764
1876,2006-04-12,C,0264
1876,2006-04-12,C,1712
1876,2006-04-12,C,2130
1876,2006-04-12,C,2697
1876,2006-04-12,C,3577
1876,2006-04-12,C,4252
1876,2006-04-12,C,6848
1876,2006-04-12,C,7755
1876,2006-04-12,C,7814
1876,2006-04-12,C,8576
1876,2006-04-12,S,2987
1876,2006-04-12,S,4563
1876,2006-04-12,S,5806
1876,2006-04-12,S,5886
1876,2006-04-12,S,6327
1876,2006-04-12,S,6458
1876,2006-04-12,S,6790
1876,2006-04-12,S,7337
1876,2006-04-12,S,7676
1876,2006-04-12,S,8174
1877,2006-04-15,1,1224
1877,2006-04-15,2,2583
1877,2006-04-15,3,1060
1877,2006-04-15,C,1122
1877,2006-04-15,C,1496
1877,2006-04-15,C,2788
1877,2006-04-15,C,4490
1877,2006-04-15,C,6643
1877,2006-04-15,C,6849
1877,2006-04-15,C,9340
1877,2006-04-15,C,9399
1877,2006-04-15,C,9461
1877,2006-04-15,C,9566
1877,2006-04-15,S,2440
1877,2006-04-15,S,5088
1877,2006-04-15,S,5318
1877,2006-04-15,S,6786
1877,2006-04-15,S,7828
1877,2006-04-15,S,7947
1877,2006-04-15,S,8536
1877,2006-04-15,S,8881
1877,2006-04-15,S,9071
1877,2006-04-15,S,9552
1878,2006-04-16,1,4597
1878,2006-04-16,2,0185
1878,2006-04-16,3,1432
1878,2006-04-16,C,2153
1878,2006-04-16,C,2834
1878,2006-04-16,C,3886
1878,2006-04-16,C,4220
1878,2006-04-16,C,4426
1878,2006-04-16,C,7127
1878,2006-04-16,C,7173
1878,2006-04-16,C,7968
1878,2006-04-16,C,8773
1878,2006-04-16,C,9496
1878,2006-04-16,S,0235
1878,2006-04-16,S,0947
1878,2006-04-16,S,2047
1878,2006-04-16,S,2214
1878,2006-04-16,S,2360
1878,2006-04-16,S,6063
1878,2006-04-16,S,7934
1878,2006-04-16,S,8191
1878,2006-04-16,S,9146
1878,2006-04-16,S,9975
1879,2006-04-19,1,3724
1879,2006-04-19,2,9135
1879,2006-04-19,3,3220
1879,2006-04-19,C,4072
1879,2006-04-19,C,4542
1879,2006-04-19,C,4560
1879,2006-04-19,C,5150
1879,2006-04-19,C,5201
1879,2006-04-19,C,5925
1879,2006-04-19,C,7140
1879,2006-04-19,C,7862
1879,2006-04-19,C,9158
1879,2006-04-19,C,9591
1879,2006-04-19,S,2299
1879,2006-04-19,S,4985
1879,2006-04-19,S,5875
1879,2006-04-19,S,6634
1879,2006-04-19,S,8147
1879,2006-04-19,S,8678
1879,2006-04-19,S,8923
1879,2006-04-19,S,9031
1879,2006-04-19,S,9075
1879,2006-04-19,S,9611
1880,2006-04-22,1,3035
1880,2006-04-22,2,5275
1880,2006-04-22,3,9614
1880,2006-04-22,C,0377
1880,2006-04-22,C,1289
1880,2006-04-22,C,1315
1880,2006-04-22,C,2255
1880,2006-04-22,C,2665
1880,2006-04-22,C,3307
1880,2006-04-22,C,3706
1880,2006-04-22,C,4386
1880,2006-04-22,C,5744
1880,2006-04-22,C,8925
1880,2006-04-22,S,0279
1880,2006-04-22,S,5306
1880,2006-04-22,S,5701
1880,2006-04-22,S,6938
1880,2006-04-22,S,7330
1880,2006-04-22,S,7346
1880,2006-04-22,S,8423
1880,2006-04-22,S,9208
1880,2006-04-22,S,9319
1880,2006-04-22,S,9470
1881,2006-04-23,1,2321
1881,2006-04-23,2,6494
1881,2006-04-23,3,7115
1881,2006-04-23,C,1685
1881,2006-04-23,C,2359
1881,2006-04-23,C,3062
1881,2006-04-23,C,3403
1881,2006-04-23,C,5547
1881,2006-04-23,C,6648
1881,2006-04-23,C,7181
1881,2006-04-23,C,7421
1881,2006-04-23,C,9620
1881,2006-04-23,C,9785
1881,2006-04-23,S,1131
1881,2006-04-23,S,2613
1881,2006-04-23,S,2959
1881,2006-04-23,S,3807
1881,2006-04-23,S,3898
1881,2006-04-23,S,3901
1881,2006-04-23,S,5454
1881,2006-04-23,S,7325
1881,2006-04-23,S,9009
1881,2006-04-23,S,9499
1882,2006-04-26,1,5646
1882,2006-04-26,2,6974
1882,2006-04-26,3,1066
1882,2006-04-26,C,0922
1882,2006-04-26,C,1295
1882,2006-04-26,C,1921
1882,2006-04-26,C,3270
1882,2006-04-26,C,4889
1882,2006-04-26,C,4897
1882,2006-04-26,C,4973
1882,2006-04-26,C,6989
1882,2006-04-26,C,7517
1882,2006-04-26,C,8791
1882,2006-04-26,S,0001
1882,2006-04-26,S,1298
1882,2006-04-26,S,2845
1882,2006-04-26,S,4152
1882,2006-04-26,S,4507
1882,2006-04-26,S,5943
1882,2006-04-26,S,6169
1882,2006-04-26,S,7829
1882,2006-04-26,S,8010
1882,2006-04-26,S,8120
1883,2006-04-29,1,6987
1883,2006-04-29,2,4972
1883,2006-04-29,3,7307
1883,2006-04-29,C,1078
1883,2006-04-29,C,1103
1883,2006-04-29,C,4517
1883,2006-04-29,C,6179
1883,2006-04-29,C,6702
1883,2006-04-29,C,6802
1883,2006-04-29,C,6940
1883,2006-04-29,C,8041
1883,2006-04-29,C,8553
1883,2006-04-29,C,9766
1883,2006-04-29,S,1167
1883,2006-04-29,S,2017
1883,2006-04-29,S,4653
1883,2006-04-29,S,5072
1883,2006-04-29,S,5321
1883,2006-04-29,S,6433
1883,2006-04-29,S,8461
1883,2006-04-29,S,8691
1883,2006-04-29,S,9059
1883,2006-04-29,S,9089
1884,2006-04-30,1,4318
1884,2006-04-30,2,4400
1884,2006-04-30,3,6404
1884,2006-04-30,C,0639
1884,2006-04-30,C,2831
1884,2006-04-30,C,2870
1884,2006-04-30,C,3482
1884,2006-04-30,C,4843
1884,2006-04-30,C,5807
1884,2006-04-30,C,6048
1884,2006-04-30,C,7489
1884,2006-04-30,C,7656
1884,2006-04-30,C,7848
1884,2006-04-30,S,0089
1884,2006-04-30,S,0177
1884,2006-04-30,S,1389
1884,2006-04-30,S,2850
1884,2006-04-30,S,4266
1884,2006-04-30,S,5613
1884,2006-04-30,S,5628
1884,2006-04-30,S,7266
1884,2006-04-30,S,7828
1884,2006-04-30,S,9837
1885,2006-05-03,1,3641
1885,2006-05-03,2,5183
1885,2006-05-03,3,9145
1885,2006-05-03,C,1272
1885,2006-05-03,C,3255
1885,2006-05-03,C,3299
1885,2006-05-03,C,4166
1885,2006-05-03,C,6175
1885,2006-05-03,C,8256
1885,2006-05-03,C,8835
1885,2006-05-03,C,8897
1885,2006-05-03,C,9395
1885,2006-05-03,C,9421
1885,2006-05-03,S,0931
1885,2006-05-03,S,1051
1885,2006-05-03,S,1834
1885,2006-05-03,S,2776
1885,2006-05-03,S,4174
1885,2006-05-03,S,4470
1885,2006-05-03,S,5644
1885,2006-05-03,S,6047
1885,2006-05-03,S,8166
1885,2006-05-03,S,9791
1886,2006-05-06,1,0353
1886,2006-05-06,2,9943
1886,2006-05-06,3,9683
1886,2006-05-06,C,1680
1886,2006-05-06,C,1801
1886,2006-05-06,C,2849
1886,2006-05-06,C,3230
1886,2006-05-06,C,3355
1886,2006-05-06,C,3512
1886,2006-05-06,C,6541
1886,2006-05-06,C,6563
1886,2006-05-06,C,9095
1886,2006-05-06,C,9499
1886,2006-05-06,S,0901
1886,2006-05-06,S,1502
1886,2006-05-06,S,1566
1886,2006-05-06,S,2460
1886,2006-05-06,S,3797
1886,2006-05-06,S,4838
1886,2006-05-06,S,6832
1886,2006-05-06,S,6854
1886,2006-05-06,S,8002
1886,2006-05-06,S,9505
1887,2006-05-07,1,7426
1887,2006-05-07,2,9562
1887,2006-05-07,3,0100
1887,2006-05-07,C,0291
1887,2006-05-07,C,1260
1887,2006-05-07,C,3162
1887,2006-05-07,C,3401
1887,2006-05-07,C,3473
1887,2006-05-07,C,4431
1887,2006-05-07,C,5751
1887,2006-05-07,C,6077
1887,2006-05-07,C,6134
1887,2006-05-07,C,8273
1887,2006-05-07,S,1674
1887,2006-05-07,S,4093
1887,2006-05-07,S,4305
1887,2006-05-07,S,4526
1887,2006-05-07,S,5282
1887,2006-05-07,S,5596
1887,2006-05-07,S,6530
1887,2006-05-07,S,6535
1887,2006-05-07,S,7477
1887,2006-05-07,S,9753
1888,2006-05-10,1,4030
1888,2006-05-10,2,4670
1888,2006-05-10,3,5507
1888,2006-05-10,C,0352
1888,2006-05-10,C,0701
1888,2006-05-10,C,1973
1888,2006-05-10,C,3079
1888,2006-05-10,C,3747
1888,2006-05-10,C,3945
1888,2006-05-10,C,5626
1888,2006-05-10,C,8730
1888,2006-05-10,C,8789
1888,2006-05-10,C,9807
1888,2006-05-10,S,1270
1888,2006-05-10,S,2461
1888,2006-05-10,S,2842
1888,2006-05-10,S,3260
1888,2006-05-10,S,3824
1888,2006-05-10,S,5355
1888,2006-05-10,S,7526
1888,2006-05-10,S,7914
1888,2006-05-10,S,9146
1888,2006-05-10,S,9843
1889,2006-05-13,1,7497
1889,2006-05-13,2,1993
1889,2006-05-13,3,1524
1889,2006-05-13,C,0704
1889,2006-05-13,C,1351
1889,2006-05-13,C,2100
1889,2006-05-13,C,4853
1889,2006-05-13,C,5563
1889,2006-05-13,C,6181
1889,2006-05-13,C,8088
1889,2006-05-13,C,8251
1889,2006-05-13,C,8726
1889,2006-05-13,C,9396
1889,2006-05-13,S,0527
1889,2006-05-13,S,0715
1889,2006-05-13,S,0931
1889,2006-05-13,S,3715
1889,2006-05-13,S,4634
1889,2006-05-13,S,5057
1889,2006-05-13,S,6032
1889,2006-05-13,S,9150
1889,2006-05-13,S,9278
1889,2006-05-13,S,9675
1890,2006-05-14,1,2806
1890,2006-05-14,2,2338
1890,2006-05-14,3,6240
1890,2006-05-14,C,0097
1890,2006-05-14,C,1270
1890,2006-05-14,C,2166
1890,2006-05-14,C,2519
1890,2006-05-14,C,3036
1890,2006-05-14,C,6882
1890,2006-05-14,C,6963
1890,2006-05-14,C,7144
1890,2006-05-14,C,7353
1890,2006-05-14,C,8798
1890,2006-05-14,S,0000
1890,2006-05-14,S,2334
1890,2006-05-14,S,2392
1890,2006-05-14,S,3751
1890,2006-05-14,S,4274
1890,2006-05-14,S,5207
1890,2006-05-14,S,5492
1890,2006-05-14,S,5789
1890,2006-05-14,S,7449
1890,2006-05-14,S,8928
1891,2006-05-17,1,4757
1891,2006-05-17,2,5847
1891,2006-05-17,3,4271
1891,2006-05-17,C,0683
1891,2006-05-17,C,3358
1891,2006-05-17,C,3920
1891,2006-05-17,C,4092
1891,2006-05-17,C,4894
1891,2006-05-17,C,5602
1891,2006-05-17,C,6322
1891,2006-05-17,C,6479
1891,2006-05-17,C,7632
1891,2006-05-17,C,9451
1891,2006-05-17,S,0034
1891,2006-05-17,S,1273
1891,2006-05-17,S,1664
1891,2006-05-17,S,2865
1891,2006-05-17,S,3849
1891,2006-05-17,S,6300
1891,2006-05-17,S,8278
1891,2006-05-17,S,9281
1891,2006-05-17,S,9612
1891,2006-05-17,S,9848
1892,2006-05-20,1,4592
1892,2006-05-20,2,6032
1892,2006-05-20,3,1125
1892,2006-05-20,C,2189
1892,2006-05-20,C,2294
1892,2006-05-20,C,3430
1892,2006-05-20,C,4050
1892,2006-05-20,C,5609
1892,2006-05-20,C,7144
1892,2006-05-20,C,7578
1892,2006-05-20,C,7768
1892,2006-05-20,C,8591
1892,2006-05-20,C,8939
1892,2006-05-20,S,1332
1892,2006-05-20,S,2430
1892,2006-05-20,S,3082
1892,2006-05-20,S,4661
1892,2006-05-20,S,4678
1892,2006-05-20,S,5985
1892,2006-05-20,S,7633
1892,2006-05-20,S,7930
1892,2006-05-20,S,8300
1892,2006-05-20,S,9272
1893,2006-05-21,1,9476
1893,2006-05-21,2,0412
1893,2006-05-21,3,3499
1893,2006-05-21,C,2037
1893,2006-05-21,C,2724
1893,2006-05-21,C,3635
1893,2006-05-21,C,5489
1893,2006-05-21,C,5609
1893,2006-05-21,C,5843
1893,2006-05-21,C,5902
1893,2006-05-21,C,7998
1893,2006-05-21,C,8248
1893,2006-05-21,C,9476
1893,2006-05-21,S,0150
1893,2006-05-21,S,1132
1893,2006-05-21,S,1913
1893,2006-05-21,S,2432
1893,2006-05-21,S,2786
1893,2006-05-21,S,5534
1893,2006-05-21,S,7773
1893,2006-05-21,S,8301
1893,2006-05-21,S,8774
1893,2006-05-21,S,9558
1894,2006-05-24,1,4553
1894,2006-05-24,2,6206
1894,2006-05-24,3,5827
1894,2006-05-24,C,0123
1894,2006-05-24,C,2999
1894,2006-05-24,C,3677
1894,2006-05-24,C,3688
1894,2006-05-24,C,3831
1894,2006-05-24,C,4985
1894,2006-05-24,C,5066
1894,2006-05-24,C,6455
1894,2006-05-24,C,7585
1894,2006-05-24,C,9612
1894,2006-05-24,S,1061
1894,2006-05-24,S,2946
1894,2006-05-24,S,5965
1894,2006-05-24,S,7244
1894,2006-05-24,S,7308
1894,2006-05-24,S,7665
1894,2006-05-24,S,8055
1894,2006-05-24,S,8299
1894,2006-05-24,S,9285
1894,2006-05-24,S,9990
1895,2006-05-27,1,2451
1895,2006-05-27,2,9582
1895,2006-05-27,3,7204
1895,2006-05-27,C,0838
1895,2006-05-27,C,1696
1895,2006-05-27,C,3341
1895,2006-05-27,C,3577
1895,2006-05-27,C,4128
1895,2006-05-27,C,5433
1895,2006-05-27,C,7146
1895,2006-05-27,C,8574
1895,2006-05-27,C,9528
1895,2006-05-27,C,9738
1895,2006-05-27,S,0056
1895,2006-05-27,S,0125
1895,2006-05-27,S,3328
1895,2006-05-27,S,3431
1895,2006-05-27,S,4884
1895,2006-05-27,S,5388
1895,2006-05-27,S,6096
1895,2006-05-27,S,8649
1895,2006-05-27,S,9816
1895,2006-05-27,S,9822
1896,2006-05-28,1,6840
1896,2006-05-28,2,6934
1896,2006-05-28,3,7115
1896,2006-05-28,C,0385
1896,2006-05-28,C,0405
1896,2006-05-28,C,1679
1896,2006-05-28,C,3921
1896,2006-05-28,C,5718
1896,2006-05-28,C,6108
1896,2006-05-28,C,6477
1896,2006-05-28,C,6614
1896,2006-05-28,C,9452
1896,2006-05-28,C,9901
1896,2006-05-28,S,0364
1896,2006-05-28,S,0392
1896,2006-05-28,S,0394
1896,2006-05-28,S,1044
1896,2006-05-28,S,1615
1896,2006-05-28,S,3288
1896,2006-05-28,S,4415
1896,2006-05-28,S,5382
1896,2006-05-28,S,6606
1896,2006-05-28,S,9659
1897,2006-05-31,1,7873
1897,2006-05-31,2,3437
1897,2006-05-31,3,2986
1897,2006-05-31,C,0306
1897,2006-05-31,C,0587
1897,2006-05-31,C,1166
1897,2006-05-31,C,1319
1897,2006-05-31,C,1648
1897,2006-05-31,C,2218
1897,2006-05-31,C,2554
1897,2006-05-31,C,6285
1897,2006-05-31,C,9259
1897,2006-05-31,C,9835
1897,2006-05-31,S,1098
1897,2006-05-31,S,1661
1897,2006-05-31,S,1912
1897,2006-05-31,S,2977
1897,2006-05-31,S,4382
1897,2006-05-31,S,5524
1897,2006-05-31,S,5681
1897,2006-05-31,S,5731
1897,2006-05-31,S,7025
1897,2006-05-31,S,9099
1898,2006-06-03,1,6249
1898,2006-06-03,2,2270
1898,2006-06-03,3,6067
1898,2006-06-03,C,0485
1898,2006-06-03,C,1249
